"A1_S5";"A1_S6";"A2_S6";"A2_S7";"A3_S7";"A3_S8";"E1_S8";"E1_S9";"E1_SG_S15";"E2_S10";"E2_S9";"E2_SG_S16";"E3_SG_S17";"TP1a_S_S6";"TP1a_S14";"TP1a_S16";"TP1b_S_S7";"TP1b_S15";"TP1b_S17";"TP1c_S_S10";"TP2a_S_S8";"TP2a_S16";"TP2a_S18";"TP2b_S_S9";"TP2b_S17";"TP2b_S19";"TP2c_S_S11";"W1_S10";"W1_S11";"W1_SG_S12";"W2_S11";"W2_S13";"W2_SG_S13";"W3_SG_S14";"WA3_S12";"WA3_S14";"WE_S13";"WE_S15";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Bdellovibrionota";"Oligoflexia";"Oligoflexales";NA;NA;"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Oligoflexales";"Oligoflexaceae";NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"2";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Alteromonadales";"Pseudoalteromonadaceae";"Algicola";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Alteromonadales";"Pseudoalteromonadaceae";"Algicola"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Alphaproteobacteria";NA;NA;NA;"Bacteria";"Proteobacteria";"Alphaproteobacteria";NA;NA;NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Oceanospirillales";"Nitrincolaceae";NA;"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Oceanospirillales";"Nitrincolaceae";"Marinobacterium"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Alphaproteobacteria";NA;NA;NA;"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Micavibrionales";NA;NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Granulosicoccales";"Granulosicoccaceae";"Granulosicoccus";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Thiohalorhabdales";"Thiohalorhabdaceae";"Granulosicoccus"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"4";"0";"0";"2";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Cellvibrionales";"Spongiibacteraceae";"BD1-7_clade";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Cellvibrionales";NA;NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Alphaproteobacteria";NA;NA;NA;"Bacteria";"Proteobacteria";"Alphaproteobacteria";NA;NA;NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"5";"0";"1";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Patescibacteria";"Gracilibacteria";"JGI_0000069-P22";NA;NA;"Bacteria";"Patescibacteria";"Gracilibacteria";"JGI_0000069-P22";NA;NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"4";"2";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rickettsiales";NA;NA;"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rickettsiales";"Midichloriaceae";NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"3";"1";"1";"2";"0";"0";"0";"0";"0";"0";"Bacteria";NA;NA;NA;NA;NA;"Bacteria";"Patescibacteria";NA;NA;NA;NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"3";"3";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rickettsiales";"Mitochondria";NA;"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rickettsiales";"Mitochondria";NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"2";"0";"0";"1";"2";"Bacteria";"Proteobacteria";"Gammaproteobacteria";NA;NA;NA;"Bacteria";"Proteobacteria";"Gammaproteobacteria";NA;NA;NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"3";"0";"0";"0";"0";"1";"0";"Bacteria";"Bacteroidota";"Bacteroidia";"Flavobacteriales";"Crocinitomicaceae";NA;"Bacteria";"Bacteroidetes";"Bacteroidia";"Flavobacteriales";"Crocinitomicaceae";NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"1";"5";"0";"0";"0";"0";"0";"0";"Bacteria";"Desulfobacterota";"Desulfovibrionia";"Desulfovibrionales";"Desulfovibrionaceae";"Desulfovibrio";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Desulfovibrionales";"Desulfovibrionaceae";"Desulfovibrio"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"3";"4";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rickettsiales";"Candidatus_Hepatincola";NA;"Bacteria";"Proteobacteria";"Alphaproteobacteria";NA;NA;NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"2";"1";"0";"0";"0";"0";"Bacteria";"Bacteroidota";"Bacteroidia";"Cytophagales";"Cyclobacteriaceae";"Algoriphagus";"Bacteria";"Bacteroidetes";"Bacteroidia";"Cytophagales";"Cyclobacteriaceae";"Algoriphagus"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"2";"3";"0";"0";"0";"0";"Bacteria";"Proteobacteria";NA;NA;NA;NA;"Bacteria";"Proteobacteria";NA;NA;NA;NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"2";"3";"0";"0";"0";"0";"Bacteria";NA;NA;NA;NA;NA;"Bacteria";NA;NA;NA;NA;NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"0";"3";"1";"0";"0";"0";"0";"Bacteria";NA;NA;NA;NA;NA;"Bacteria";"Proteobacteria";NA;NA;NA;NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"4";"2";"0";"0";"0";"0";"Eukaryota";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"2";"2";"0";"0";"2";"0";"Bacteria";"Proteobacteria";NA;NA;NA;NA;"Bacteria";"Proteobacteria";"Alphaproteobacteria";NA;NA;NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"7";"0";"0";"0";"0";"0";"0";"Bacteria";"Firmicutes";"Bacilli";"Mycoplasmatales";"Mycoplasmataceae";"Candidatus_Bacilloplasma";"Bacteria";"Tenericutes";"Mollicutes";"Mycoplasmatales";"Mycoplasmataceae";"Candidatus_Bacilloplasma"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"7";"0";"0";"0";"0";"0";"0";"Bacteria";"Bacteroidota";"Bacteroidia";"Bacteroidales";"SB-5";NA;"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"SB-5";NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"1";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Oceanospirillales";"Nitrincolaceae";NA;"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Oceanospirillales";"Nitrincolaceae";NA
"3";"2";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rickettsiales";"Mitochondria";NA;"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rickettsiales";"Mitochondria";NA
"3";"3";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Bdellovibrionota";"Bdellovibrionia";"Bdellovibrionales";"Bdellovibrionaceae";"Bdellovibrio";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Bdellovibrionales";"Bdellovibrionaceae";"Bdellovibrio"
"3";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rickettsiales";NA;NA;"Bacteria";"Proteobacteria";NA;NA;NA;NA
"3";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Bacteroidota";"Bacteroidia";"Cytophagales";"Cyclobacteriaceae";NA;"Bacteria";"Bacteroidetes";"Bacteroidia";"Cytophagales";"Cyclobacteriaceae";NA
"2";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";NA;NA;NA;NA;NA;"Bacteria";NA;NA;NA;NA;NA
"2";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rickettsiales";"Mitochondria";NA;"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rickettsiales";"Mitochondria";NA
"2";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Bacteroidota";"Bacteroidia";"Chitinophagales";NA;NA;"Bacteria";"Bacteroidetes";"Bacteroidia";NA;NA;NA
"2";"1";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Patescibacteria";"ABY1";NA;NA;NA;"Bacteria";"Patescibacteria";"ABY1";NA;NA;NA
"2";"2";"2";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rickettsiales";"Mitochondria";NA;"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rickettsiales";"Mitochondria";NA
"2";"3";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";NA;NA;NA;NA;NA;"Bacteria";NA;NA;NA;NA;NA
"2";"2";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Planctomycetota";"Phycisphaerae";"Phycisphaerales";"Phycisphaeraceae";"SM1A02";"Bacteria";"Planctomycetes";"Phycisphaerae";"Phycisphaerales";"Phycisphaeraceae";"SM1A02"
"1";"0";"1";"4";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Alphaproteobacteria";NA;NA;NA;"Bacteria";"Proteobacteria";"Alphaproteobacteria";NA;NA;NA
"1";"4";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Verrucomicrobiota";"Verrucomicrobiae";"Verrucomicrobiales";"Rubritaleaceae";"Roseibacillus";"Bacteria";"Verrucomicrobia";"Verrucomicrobiae";"Verrucomicrobiales";"Rubritaleaceae";"Roseibacillus"
"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"2";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"Bacteria";"Verrucomicrobiota";"Lentisphaeria";NA;NA;NA;"Bacteria";"Lentisphaerae";"Lentisphaeria";"Victivallales";NA;NA
"1";"4";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"Bacteria";NA;NA;NA;NA;NA;"Bacteria";NA;NA;NA;NA;NA
"1";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Planctomycetota";"OM190";NA;NA;NA;"Bacteria";"Planctomycetes";"OM190";NA;NA;NA
"1";"2";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Planctomycetota";"Phycisphaerae";"Phycisphaerales";"Phycisphaeraceae";"Urania-1B-19_marine_sediment_group";"Bacteria";"Planctomycetes";"Phycisphaerae";"Phycisphaerales";"Phycisphaeraceae";"Urania-1B-19_marine_sediment_group"
"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"3";"0";"0";"0";"0";"0";"0";"Bacteria";"Cyanobacteria";"Vampirivibrionia";"Caenarcaniphilales";NA;NA;"Bacteria";"Cyanobacteria";"Melainabacteria";"Caenarcaniphilales";NA;NA
"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"0";"0";"0";"0";"0";"Bacteria";"Bacteroidota";"Bacteroidia";"Cytophagales";"Cyclobacteriaceae";NA;"Bacteria";"Bacteroidetes";"Bacteroidia";"Cytophagales";"Cyclobacteriaceae";NA
"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Bacteroidota";"Bacteroidia";"Bacteroidales";"Bacteroidetes_vadinHA17";NA;"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidetes_vadinHA17";NA
"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Hydrogenedentes";"Hydrogenedentia";"Hydrogenedentiales";"Hydrogenedensaceae";NA;"Bacteria";"Hydrogenedentes";"Hydrogenedentia";"Hydrogenedentiales";"Hydrogenedensaceae";NA
"1";"5";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Bdellovibrionota";"Bdellovibrionia";"Bacteriovoracales";"Bacteriovoracaceae";"Peredibacter";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Bdellovibrionales";"Bacteriovoracaceae";"Peredibacter"
"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Patescibacteria";"Gracilibacteria";"Absconditabacteriales_(SR1)";NA;NA;"Bacteria";"Patescibacteria";"Gracilibacteria";"Absconditabacteriales_(SR1)";NA;NA
"0";"4";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Bacteria";"Bacteroidota";"Kapabacteria";"Kapabacteriales";NA;NA;"Bacteria";"Bacteroidetes";"Ignavibacteria";"OPB56";NA;NA
"0";"2";"0";"1";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Verrucomicrobiota";"Chlamydiae";"Chlamydiales";NA;NA;"Bacteria";"Chlamydiae";"Chlamydiae";"Chlamydiales";NA;NA
"0";"1";"0";"0";"1";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Gammaproteobacteria";NA;NA;NA;"Bacteria";"Proteobacteria";"Gammaproteobacteria";NA;NA;NA
"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"2";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Myxococcota";"Polyangia";"Polyangiales";"Sandaracinaceae";NA;"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Myxococcales";"Sandaracinaceae";NA
"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"3";"1";"0";"0";"0";"0";"0";"Bacteria";"Planctomycetota";"Phycisphaerae";"Phycisphaerales";"Phycisphaeraceae";"Algisphaera";"Bacteria";"Planctomycetes";"Phycisphaerae";"Phycisphaerales";"Phycisphaeraceae";"Algisphaera"
"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Gemmatimonadota";"Longimicrobia";"Longimicrobiales";"Longimicrobiaceae";"YC-ZSS-LKJ147";"Bacteria";"Gemmatimonadetes";"Longimicrobia";"Longimicrobiales";"Longimicrobiaceae";NA
"0";"1";"0";"0";"0";"0";"0";"0";"3";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Myxococcota";"Myxococcia";"Myxococcales";"Myxococcaceae";"P3OB-42";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Myxococcales";"P3OB-42";NA
"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"0";"0";"0";"0";"0";"0";"Bacteria";"Bacteroidota";"Bacteroidia";"Flavobacteriales";"Flavobacteriaceae";"Aquibacter";"Bacteria";"Bacteroidetes";"Bacteroidia";"Flavobacteriales";"Flavobacteriaceae";"Aquibacter"
"0";"0";"1";"1";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Bacteria";"Verrucomicrobiota";"Lentisphaeria";"Victivallales";"Arctic95B-14";NA;"Bacteria";"Lentisphaerae";"Lentisphaeria";"Victivallales";"Arctic95B-14";NA
"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Planctomycetota";"Phycisphaerae";"Phycisphaerales";"Phycisphaeraceae";"AKYG587";"Bacteria";"Planctomycetes";"Phycisphaerae";"Phycisphaerales";"Phycisphaeraceae";NA
"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"UBA4486";NA;NA;"Bacteria";"Proteobacteria";"Gammaproteobacteria";"JTB23";NA;NA
"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"2";"1";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rickettsiales";"Mitochondria";NA;"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rickettsiales";"Mitochondria";NA
"0";"0";"0";"0";"0";"0";"1";"4";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus"
"0";"0";"0";"0";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Eukaryota";NA;NA;NA;NA;NA;"Eukaryota";NA;NA;NA;NA;NA
"0";"0";"0";"0";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Actinobacteriota";"Acidimicrobiia";"Microtrichales";"Microtrichaceae";"Sva0996_marine_group";"Bacteria";"Actinobacteria";"Acidimicrobiia";"Microtrichales";"Microtrichaceae";"Sva0996_marine_group"
"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Bacteroidota";"Bacteroidia";NA;NA;NA;"Bacteria";"Bacteroidetes";"Bacteroidia";"Cytophagales";NA;NA
"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Bacteroidota";"Bacteroidia";"Chitinophagales";NA;NA;"Bacteria";"Bacteroidetes";"Bacteroidia";NA;NA;NA
"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Firmicutes";"Bacilli";"Acholeplasmatales";"Acholeplasmataceae";NA;"Bacteria";"Tenericutes";"Mollicutes";NA;NA;NA
"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";NA;NA;NA;NA;NA;"Bacteria";NA;NA;NA;NA;NA
